url;name;ratings;people;kategori;alamat;jam-layanan;foto;contact
https://www.google.com/maps/place/Optik+Raya/data=!4m7!3m6!1s0x2e69c4b1c55c2d07:0x1a661750110c2cac!8m2!3d-6.5592503!4d106.7314721!16s%2Fg%2F11bc7slc3b!19sChIJBy1cxbHEaS4RrCwMEVAXZho?authuser=0&hl=id&rclk=1;Optik Raya;4,0;(4);Toko Optik;Jl. Babakan Raya No.110;Tutup;;0822-1013-8131
https://www.google.com/maps/place/OPTIK+MENTARI+BOGOR/data=!4m7!3m6!1s0x2e69c4ef17e9f2fb:0x483a0510890ce577!8m2!3d-6.5763798!4d106.7544179!16s%2Fg%2F11g6mrbkq1!19sChIJ-_LpF-_EaS4Rd-UMiRAFOkg?authuser=0&hl=id&rclk=1;OPTIK MENTARI BOGOR;4,8;(12);Toko Optik;Jl. Sindang Barang Pengkolan jembatan No.458b;Tutup;;0858-9001-7982
https://www.google.com/maps/place/Green+Optik/data=!4m7!3m6!1s0x2e69c4c1929c14d3:0x7357d62c4d2009a8!8m2!3d-6.5726845!4d106.7454484!16s%2Fg%2F11b6df9fdf!19sChIJ0xScksHEaS4RqAkgTSzWV3M?authuser=0&hl=id&rclk=1;Green Optik;4,4;(18);Toko Optik;Jl. Raya Dramaga No.70, RT.03/RW.02;Tutup;;0851-0029-5811
https://www.google.com/maps/place/Optik+Seis+-+Bogor+Indah+Plaza/data=!4m7!3m6!1s0x2e69c46c775cbde9:0x91186ed35af5ae5!8m2!3d-6.5615313!4d106.7904185!16s%2Fg%2F1ptzvtx12!19sChIJ6b1cd2zEaS4R5VqvNe2GEQk?authuser=0&hl=id&rclk=1;Optik Seis - Bogor Indah Plaza;4,8;(85);Toko Optik;Bogor Indah Plaza, 1st Floor, Blok I-2, Jl. Seremped Wetan, RT.04/RW.09;Tutup;;(0251) 8382036
https://www.google.com/maps/place/Indonesia+Optical/data=!4m7!3m6!1s0x2e69c5b4234c6cdf:0xf138ae613b5ae47c!8m2!3d-6.5918368!4d106.7901721!16s%2Fg%2F11p65qxrfx!19sChIJ32xMI7TFaS4RfORaO2GuOPE?authuser=0&hl=id&rclk=1;Indonesia Optical;;;Toko Optik;Jl. Mayor Oking No.47D, RT.04/RW.06;;;
https://www.google.com/maps/place/Ziqo+optik/data=!4m7!3m6!1s0x2e69c5d945efec57:0x5be29a2b85534c90!8m2!3d-6.5814896!4d106.7962677!16s%2Fg%2F11rfd6psrz!19sChIJV-zvRdnFaS4RkExThSua4ls?authuser=0&hl=id&rclk=1;Ziqo optik;2,0;(1);Toko Optik;Jl. Re. Martadinata No.57, RT.03/RW.05;;;
https://www.google.com/maps/place/OPTIK+JIHAN/data=!4m7!3m6!1s0x2e69c5c4b01670b1:0xef522828ca772792!8m2!3d-6.5914146!4d106.7924865!16s%2Fg%2F11tn59lzvz!19sChIJsXAWsMTFaS4Rkid3yigoUu8?authuser=0&hl=id&rclk=1;OPTIK JIHAN;5,0;(2);Toko Optik;Jl. Dewi Sartika No.43, RT.04/RW.06;;;
https://www.google.com/maps/place/Optik+Neo+-+Bogor+Junction/data=!4m7!3m6!1s0x2e69c56a61a742bf:0xb1ee83ee57868028!8m2!3d-6.5887119!4d106.7969561!16s%2Fg%2F11l3lt7vwv!19sChIJv0KnYWrFaS4RKICGV-6D7rE?authuser=0&hl=id&rclk=1;Optik Neo - Bogor Junction;5,0;(197);Toko Optik;Yogya Bogor Junction, Jl. Jend. Sudirman No.11-13 Lt. Dasar, RT.01/RW.03;Tutup;;0812-1080-1070
https://www.google.com/maps/place/Optik+Gaul/data=!4m7!3m6!1s0x2e69c5c0f26ab147:0x9f92f782e7e097d6!8m2!3d-6.60464!4d106.79599!16s%2Fg%2F1hm38221n!19sChIJR7Fq8sDFaS4R1pfg54L3kp8?authuser=0&hl=id&rclk=1;Optik Gaul;;;Toko Optik;Jl. Ir. H. Juanda No.64, RT.01/RW.13;;;
https://www.google.com/maps/place/Optik+Ary+Jumindo+Pgb/data=!4m7!3m6!1s0x2e69c5dbd5f3158b:0x712e91663193c0d9!8m2!3d-6.5934564!4d106.7877129!16s%2Fg%2F11sh6_hmq5!19sChIJixXz1dvFaS4R2cCTMWaRLnE?authuser=0&hl=id&rclk=1;Optik Ary Jumindo Pgb;1,0;(2);Toko Optik;CQ4Q+J38, Jl. Merdeka, RT.03/RW.07;;;
https://www.google.com/maps/place/Focus+Optik/data=!4m7!3m6!1s0x2e69c4f4aca086d1:0xb82cf2d8237299c8!8m2!3d-6.5678002!4d106.7651495!16s%2Fg%2F11bz_4mllp!19sChIJ0YagrPTEaS4RyJlyI9jyLLg?authuser=0&hl=id&rclk=1;Focus Optik;4,9;(23);Toko Optik;Jl. Brigjen Saptadji Hadiprawira No.1, RT.03/RW.13;Tutup;;
https://www.google.com/maps/place/Optik+Sarimbit+2/data=!4m7!3m6!1s0x2e69c5e4c3c1ce85:0xd7cc9967bfc2e275!8m2!3d-6.580489!4d106.7789559!16s%2Fg%2F11hzsmzqkr!19sChIJhc7Bw-TFaS4RdeLCv2eZzNc?authuser=0&hl=id&rclk=1;Optik Sarimbit 2;5,0;(2);Toko Optik;Jl. DR. Sumeru No.120, RT.02/RW.09;Tutup;;0822-9957-1956
https://www.google.com/maps/place/Optik+Seis+-+Lippo+Plaza+Bogor+Ekalokasari/data=!4m7!3m6!1s0x2e69c5fdf7ccaa91:0xa69e5593c8ac859a!8m2!3d-6.6216495!4d106.8177688!16s%2Fg%2F11f3wl0f_q!19sChIJkarM9_3FaS4RmoWsyJNVnqY?authuser=0&hl=id&rclk=1;Optik Seis - Lippo Plaza Bogor Ekalokasari;4,8;(45);Toko Optik;Jl. Siliwangi No.123 Lantai 1, RT.01/RW.01;Tutup;;(0251) 8362927
https://www.google.com/maps/place/Optik+Oke/data=!4m7!3m6!1s0x2e69c5bbb09489a9:0xbcb504ecce0196cb!8m2!3d-6.5713407!4d106.7879012!16s%2Fg%2F11v3z5g05v!19sChIJqYmUsLvFaS4Ry5YBzuwEtbw?authuser=0&hl=id&rclk=1;Optik Oke;;;Toko Optik;Jl. Tentara Pelajar No.15, RT.02/RW.07;Tutup;;0811-1075-251
https://www.google.com/maps/place/Optik+Tunggal+Botani+Square+Bogor/data=!4m7!3m6!1s0x2e69c5db519522cd:0x997b7b3b56f57b27!8m2!3d-6.611292!4d106.8127337!16s%2Fg%2F11b6d3j85r!19sChIJzSKVUdvFaS4RJ3v1Vjt7e5k?authuser=0&hl=id&rclk=1;Optik Tunggal Botani Square Bogor;4,9;(34);Toko Optik;Botani Square Bogor Jalan Raya Pajajaran No.69-71, Lantai GF 22-23, RT.04/RW.05;Tutup;;0811-8109-488
https://www.google.com/maps/place/Bio+Optik/data=!4m7!3m6!1s0x2e69c46c62c09325:0xa5efcea49e4c3a7c!8m2!3d-6.5608931!4d106.7912232!16s%2Fg%2F11f9j0zsq2!19sChIJJZPAYmzEaS4RfDpMnqTO76U?authuser=0&hl=id&rclk=1;Bio Optik;4,3;(15);Toko Optik;Ruko, Jl. Sholeh Iskandar No.1, RT.02/RW.10;Tutup;;0852-1905-2145
https://www.google.com/maps/place/Ludhiana+Optik/data=!4m7!3m6!1s0x2e69c5b125ac4dd3:0xa9d1310ff74f798a!8m2!3d-6.5950453!4d106.7875249!16s%2Fg%2F1hm5xm4jk!19sChIJ002sJbHFaS4RinlP9w8x0ak?authuser=0&hl=id&rclk=1;Ludhiana Optik;4,9;(43);Toko Optik;Jl. Perintis Kemerdekaan No.10, RT.04/RW.03;Tutup;;(0251) 8338941
https://www.google.com/maps/place/Optik+Neo+-+Cilendek+Bogor/data=!4m7!3m6!1s0x2e69c5733668c92d:0x6417bd85a12aeea6!8m2!3d-6.5693128!4d106.7666029!16s%2Fg%2F11s5wtq0jy!19sChIJLcloNnPFaS4Rpu4qoYW9F2Q?authuser=0&hl=id&rclk=1;Optik Neo - Cilendek Bogor;5,0;(116);Toko Optik;Ruko Samoraya Residence, Jl. Brigjen Saptadji Hadiprawira No.3, RT.01/RW.07;Tutup;;0877-7107-0168
https://www.google.com/maps/place/Optik+Melawai+-+Botani+Square+Bogor/data=!4m7!3m6!1s0x2e69c5db503c236f:0x82f7569264aeeca3!8m2!3d-6.601295!4d106.8078552!16s%2Fg%2F1tfv7r1x!19sChIJbyM8UNvFaS4Ro-yuZJJW94I?authuser=0&hl=id&rclk=1;Optik Melawai - Botani Square Bogor;3,4;(55);Toko Optik;Botani Square Lt. Dasar Unit G. 81B, Jl. Raya Pajajaran No.40, RT.04/RW.05;Tutup;;(0251) 8400801
https://www.google.com/maps/place/Indonesia+optikal/data=!4m7!3m6!1s0x2e69c5c0b72bb7d9:0xe3895fe1ff52eead!8m2!3d-6.5680656!4d106.7932309!16s%2Fg%2F11r9tb8jvp!19sChIJ2bcrt8DFaS4Rre5S_-FfieM?authuser=0&hl=id&rclk=1;Indonesia optikal;4,9;(40);Toko Optik;Jl. Cimanggu Barata Samping Gg H siddik II No.18, RT.07/RW.09;Tutup;;
https://www.google.com/maps/place/Optik+Kayumanis+Plaza+Jambu+Dua+lantai+Semidasar+blok+A4+no+2,+gang+ke+2+dibawah+tangga+utama/data=!4m7!3m6!1s0x2e69c57dd4c3aa7f:0xb10b81f494b4fd2b!8m2!3d-6.5693009!4d106.808221!16s%2Fg%2F11fhz6cg80!19sChIJf6rD1H3FaS4RK_20lPSBC7E?authuser=0&hl=id&rclk=1;Optik Kayumanis Plaza Jambu Dua lantai Semidasar blok A4 no 2, gang ke 2 dibawah tangga utama;5,0;(125);Toko Optik;Plaza Jambu Dua, Blk. B No.50 Lantai Dasar, RT.01/RW.06;Tutup;;0817-160-196
https://www.google.com/maps/place/OPTIK+SEHATI+BARU+DRAMAGA/data=!4m7!3m6!1s0x2e69c54920d56f2b:0xa44e91e74104bc9c!8m2!3d-6.5634644!4d106.7331674!16s%2Fg%2F11rgrs283n!19sChIJK2_VIEnFaS4RnLwEQeeRTqQ?authuser=0&hl=id&rclk=1;OPTIK SEHATI BARU DRAMAGA;2,0;(2);Toko Optik;Jl. Raya Dramaga No.37;Buka 24 jam;;
https://www.google.com/maps/place/Optik+Solusi/data=!4m7!3m6!1s0x2e69c5d9025c3fe3:0xf15e4f1268e5beb3!8m2!3d-6.6047885!4d106.7959255!16s%2Fg%2F11h04l9n7_!19sChIJ4z9cAtnFaS4Rs77laBJPXvE?authuser=0&hl=id&rclk=1;Optik Solusi;4,8;(9);Toko Optik;Bogor Trede Mall, Jl. R. Saleh S. Bustaman No.7 Lt. 3 Blok A7, RT.01/RW.13;Tutup;;0812-9692-9877
https://www.google.com/maps/place/Asgar+Optik/data=!4m7!3m6!1s0x2e69c5b5d952c8c3:0x72529be20b5f9288!8m2!3d-6.5924781!4d106.7922888!16s%2Fg%2F11g6xw8g4d!19sChIJw8hS2bXFaS4RiJJfC-KbUnI?authuser=0&hl=id&rclk=1;Asgar Optik;4,7;(43);Toko Optik;pasar anyar kebon kembang blok b2 basement no 27-28, RT.02/RW.01;Tutup;;0813-1983-5770
https://www.google.com/maps/place/Bio+Optik/data=!4m7!3m6!1s0x2e69c59938180f55:0x9da72accad090282!8m2!3d-6.5807367!4d106.8075003!16s%2Fg%2F11k4j1gvb7!19sChIJVQ8YOJnFaS4RggIJrcwqp50?authuser=0&hl=id&rclk=1;Bio Optik;4,8;(36);Toko Optik;Pojok Harmony, Jl. Achmad Sobana Jl. Bangbarung Raya Kios C5;Tutup;;0813-2525-3326
https://www.google.com/maps/place/Optik+Sehati+Dramaga/data=!4m7!3m6!1s0x2e69c4b74a9e5b41:0x2868ba0e3fc89ca6!8m2!3d-6.5634746!4d106.7331884!16s%2Fg%2F11g8lr07hg!19sChIJQVueSrfEaS4RppzIPw66aCg?authuser=0&hl=id&rclk=1;Optik Sehati Dramaga;4,9;(9);Toko Optik;Blok Bara 1, Jl. Babakan - Dramaga Blok Bara 1 No.28;Tutup;;
https://www.google.com/maps/place/optik+sepasang/data=!4m7!3m6!1s0x2e69c50e4b0837cf:0xb231b5c1fa839d7f!8m2!3d-6.6014395!4d106.7605635!16s%2Fg%2F11tn5bcms0!19sChIJzzcISw7FaS4Rf52D-sG1MbI?authuser=0&hl=id&rclk=1;optik sepasang;;;Toko Optik;9QX6+C6G, Jl. Raya Ciomas Kreteg;;;
https://www.google.com/maps/place/OPTIK+EZIA+%28cimanggu%29/data=!4m7!3m6!1s0x2e69c5cefb8dbbbb:0x7bbe0736effd52c8!8m2!3d-6.5571443!4d106.7828135!16s%2Fg%2F11tgb1g5fs!19sChIJu7uN-87FaS4RyFL97zYHvns?authuser=0&hl=id&rclk=1;OPTIK EZIA (cimanggu);5,0;(51);Toko Optik;Jl. Bukit Cimanggu City Raya No.25-21, RT.06/RW.09;Tutup;;0812-2212-7472
https://www.google.com/maps/place/April+Eyewear+Bogor/data=!4m7!3m6!1s0x2e69c556e35d0487:0x9a991095afa89c7!8m2!3d-6.5810401!4d106.8100056!16s%2Fg%2F11vllysnb5!19sChIJhwRd41bFaS4Rx4n6WgmRqQk?authuser=0&hl=id&rclk=1;April Eyewear Bogor;4,9;(88);Toko Optik;Jl. Bangbarung Raya No.29;Tutup;;0812-9510-6006
https://www.google.com/maps/place/Optik+Cibuluh/data=!4m7!3m6!1s0x2e69c544acf21fed:0x94e0eff5679a68b2!8m2!3d-6.5559895!4d106.8166292!16s%2Fg%2F11f7rxsvdd!19sChIJ7R_yrETFaS4RsmiaZ_Xv4JQ?authuser=0&hl=id&rclk=1;Optik Cibuluh;4,9;(10);Toko Optik;Jalan K.S. Tubun No.148/176, RT.03/RW.08;Tutup;;0896-0194-8795
https://www.google.com/maps/place/KajaMata+Bogor/data=!4m7!3m6!1s0x2e69c50bf7b7ce3f:0xc262fcd986405546!8m2!3d-6.5920881!4d106.7880895!16s%2Fg%2F11s20szksz!19sChIJP8639wvFaS4RRlVAhtn8YsI?authuser=0&hl=id&rclk=1;KajaMata Bogor;5,0;(92);Toko Optik;SHU Space, Jl. Merdeka No.78, RT.01/RW02/RW.02;Tutup;;0877-0482-6390
https://www.google.com/maps/place/Optik+Naga+-+Yogya+Dramaga+Bogor/data=!4m7!3m6!1s0x2e69c4c16bfca0d5:0xf62f5acc61baa206!8m2!3d-6.5725042!4d106.7430064!16s%2Fg%2F11dfgwl1fx!19sChIJ1aD8a8HEaS4RBqK6YcxaL_Y?authuser=0&hl=id&rclk=1;Optik Naga - Yogya Dramaga Bogor;4,4;(5);Toko Optik;Km7, Yogya Dramaga, Jl. Raya Dramaga, RT.03/RW.02;Tutup;;0813-1105-5858
https://www.google.com/maps/place/Optik+Dramaga/data=!4m7!3m6!1s0x2e69c4b119b2e84b:0xdb0468c223f87145!8m2!3d-6.5622605!4d106.7317028!16s%2Fg%2F11fzv13zm4!19sChIJS-iyGbHEaS4RRXH4I8JoBNs?authuser=0&hl=id&rclk=1;Optik Dramaga;4,9;(7);Toko Optik;·;Tutup;;0878-9738-9676
https://www.google.com/maps/place/Kodir+Optik/data=!4m7!3m6!1s0x2e69c4884de447fb:0xec9c331d2d156a3d!8m2!3d-6.5595908!4d106.7684972!16s%2Fg%2F11fyx9blg8!19sChIJ-0fkTYjEaS4RPWoVLR0znOw?authuser=0&hl=id&rclk=1;Kodir Optik;5,0;(1);Toko Optik;CQR9+599, RT.01/RW.10;Tutup;;
https://www.google.com/maps/place/KACAMATAMOO+CIOMAS/data=!4m7!3m6!1s0x2e69c5b17fcaf261:0x93e41f40d3b6dba4!8m2!3d-6.6012923!4d106.7796067!16s%2Fg%2F11sbtmnqcg!19sChIJYfLKf7HFaS4RpNu200Af5JM?authuser=0&hl=id&rclk=1;KACAMATAMOO CIOMAS;5,0;(544);Toko Kacamata Hitam;Jl. Aria Surialaga No.6a;Tutup;;0859-4369-0274
https://www.google.com/maps/place/Optik+Melawai+-+Lippo+Plaza+Ekalokasari/data=!4m7!3m6!1s0x2e69c5e863e179ed:0x71cdaf1e77c60498!8m2!3d-6.6218303!4d106.8176636!16s%2Fg%2F12q4wcf2s!19sChIJ7XnhY-jFaS4RmATGdx6vzXE?authuser=0&hl=id&rclk=1;Optik Melawai - Lippo Plaza Ekalokasari;4,3;(32);Toko Optik;Lippo Plaza Ekalokasari Lt. Dasar Unit G. 36, Jl. Siliwangi No.123, RT.01/RW.01;Tutup;;0855-1837-279
https://www.google.com/maps/place/Optik+Melawai+-+Mall+Boxies+123+Bogor/data=!4m7!3m6!1s0x2e69c9393818cbc7:0xc232dbe68226406f!8m2!3d-6.6340845!4d106.8269319!16s%2Fg%2F11j9dkmr0v!19sChIJx8sYODnJaS4Rb0AmgubbMsI?authuser=0&hl=id&rclk=1;Optik Melawai - Mall Boxies 123 Bogor;5,0;(2);Toko Optik;Boxies 123 Mall, Jl. Raya Tajur No.123 Lt. 1 No. 10, RT.001/RW.006;Tutup;;0815-1046-5537
https://www.google.com/maps/place/Optik+I+%26+U/data=!4m7!3m6!1s0x2e69c2ac3186f575:0xbfb701049831ccdc!8m2!3d-6.4735759!4d106.728535!16s%2Fg%2F11cs0b4p6y!19sChIJdfWGMazCaS4R3MwxmAQBt78?authuser=0&hl=id&rclk=1;Optik I & U;4,5;(20);Toko Optik;Ruko Zona Madina, Jl. Raya Parung;Tutup;;0812-1179-4996
https://www.google.com/maps/place/Kacamata+Blushing+Bogor/data=!4m7!3m6!1s0x2e69c729896471bf:0x32805b0d2aacb9fe!8m2!3d-6.5776798!4d106.8183296!16s%2Fg%2F11l_d6l7qc!19sChIJv3FkiSnHaS4R_rmsKg1bgDI?authuser=0&hl=id&rclk=1;Kacamata Blushing Bogor;5,0;(4);Toko Kacamata Hitam;Jl. Pandu Raya Jl. Achmad Adnawijaya No.18, RT.01/RW.05;Tutup;;0896-3393-7409
https://www.google.com/maps/place/Erfan+Optik/data=!4m7!3m6!1s0x2e69c5b0e4c55d83:0x2a697df1e52cc7b7!8m2!3d-6.5959076!4d106.7858611!16s%2Fg%2F11bc7ppmpd!19sChIJg13F5LDFaS4Rt8cs5fF9aSo?authuser=0&hl=id&rclk=1;Erfan Optik;5,0;(1);Grosir optik;Bogor Trade World (BTW) Mall, Jl. Veteran No.27, RT.01/RW.03;Tutup;;(0251) 7562442
https://www.google.com/maps/place/Toko+kacamata+murah/data=!4m7!3m6!1s0x2e69c3f9d67c3027:0x1173f09af86fea72!8m2!3d-6.5411565!4d106.8119959!16s%2Fg%2F11h3bfs0pj!19sChIJJzB81vnDaS4Rcupv-JrwcxE?authuser=0&hl=id&rclk=1;Toko kacamata murah;4,3;(6);Pusat Perbelanjaan;Jl. Perumahan Villa Bogor Indah Blok CC 5 No.36, RT.05/RW.13;Tutup;;0857-7265-4000
https://www.google.com/maps/place/Erfan+Optik/data=!4m7!3m6!1s0x2e69c52065c52557:0xc1fde7a6a1732abd!8m2!3d-6.56918!4d106.8078525!16s%2Fg%2F11h24qxmxh!19sChIJVyXFZSDFaS4RvSpzoabn_cE?authuser=0&hl=id&rclk=1;Erfan Optik;;;Grosir optik;Plaza Jambu Dua Lantai Semi Dasar A2 No. 3, RT.01/RW.06;Tutup;;(0251) 8380016
https://www.google.com/maps/place/PUSAT+KACAMATA+BOGOR/data=!4m7!3m6!1s0x2e69c5a140026ec3:0xb834a2d14186830b!8m2!3d-6.6067804!4d106.7901678!16s%2Fg%2F11kq0ynnpd!19sChIJw24CQKHFaS4RC4OGQdGiNLg?authuser=0&hl=id&rclk=1;PUSAT KACAMATA BOGOR;5,0;(1);Toko;9QVR+73M, Jl. Aria Surialaga, RT.02/RW.04;Tutup;;0821-2593-3329
https://www.google.com/maps/place/Optik+Seis+-+AEON+Mall+Sentul+City/data=!4m7!3m6!1s0x2e69c73384f6715b:0x699bd21f61f4cd7c!8m2!3d-6.5668588!4d106.8583837!16s%2Fg%2F11p00vz0yj!19sChIJW3H2hDPHaS4RfM30YR_Sm2k?authuser=0&hl=id&rclk=1;Optik Seis - AEON Mall Sentul City;4,9;(128);Toko Optik;Jl. MH. Thamrin;Tutup;https://lh5.googleusercontent.com/p/AF1QipPR0bKYnt7qxIPiA13K31LvXd91Bb9PBPt8zAKe=w122-h92-k-no;(021) 87965151
https://www.google.com/maps/place/Optik+Tajur/data=!4m7!3m6!1s0x2e69c9ab40ca4f37:0xf9c8f1fad93945b5!8m2!3d-6.6386387!4d106.8326456!16s%2Fg%2F11gxslfb89!19sChIJN0_KQKvJaS4RtUU52frxyPk?authuser=0&hl=id&rclk=1;Optik Tajur;4,3;(8);Toko Optik;Jl. Raya Tajur No.23;Tutup;https://lh5.googleusercontent.com/p/AF1QipOpWtvGw93XCdjrpFxBnuYBCaLbvoxq_1jhhg40=w163-h92-k-no;0812-8456-5578
https://www.google.com/maps/place/Optik+vioneer/data=!4m7!3m6!1s0x2e69c9b7425ca413:0xe1673a2163007fe8!8m2!3d-6.632062!4d106.8339981!16s%2Fg%2F11t73j67hx!19sChIJE6RcQrfJaS4R6H8AYyE6Z-E?authuser=0&hl=id&rclk=1;Optik vioneer;5,0;(19);Toko Optik;9R9M+5HH, Jl. Bendungan Katulampa, RT.03/RW.19;Tutup;https://lh5.googleusercontent.com/p/AF1QipPEV8-f-doHC5QfR65ZJtqVjtmbt7rIn7J25xEq=w163-h92-k-no;0857-1191-0004
https://www.google.com/maps/place/Erfan+Optik/data=!4m7!3m6!1s0x2e69c5556d6622a9:0x31e6af6cdf5f13d4!8m2!3d-6.6049654!4d106.7919625!16s%2Fg%2F11gxthzts4!19sChIJqSJmbVXFaS4R1BNf32yv5jE?authuser=0&hl=id&rclk=1;Erfan Optik;5,0;(1);Grosir optik;Jl. Aria Suriawinata Jl. Pancasan No.12D, RT.01/RW.07;Tutup;https://lh5.googleusercontent.com/p/AF1QipMzrCcrpGZWVNvSVo70qeAmyshlbQ0Wghl8X8If=w80-h133-k-no;(0251) 8386293
https://www.google.com/maps/place/D%27Nasty+KACAMATA/data=!4m7!3m6!1s0x2e69c54073866b71:0xdbcb067bcf97302d!8m2!3d-6.6154454!4d106.785134!16s%2Fg%2F11fhzhz478!19sChIJcWuGc0DFaS4RLTCXz3sGy9s?authuser=0&hl=id&rclk=1;D'Nasty KACAMATA;;;Toko Optik;Gg. Emad No.1, RT.03/RW.05;Tutup;https://lh5.googleusercontent.com/p/AF1QipMY9Nt2mn3aFGtrfsRyAPqoEKsZfoNT4cgbuvET=w122-h92-k-no;0822-5885-8176
https://www.google.com/maps/place/Kodir+Optik/data=!4m7!3m6!1s0x2e69c4884de447fb:0xec9c331d2d156a3d!8m2!3d-6.5595908!4d106.7684972!16s%2Fg%2F11fyx9blg8!19sChIJ-0fkTYjEaS4RPWoVLR0znOw?authuser=0&hl=id&rclk=1;Kodir Optik;5,0;(1);Toko Optik;CQR9+599, RT.01/RW.10;Tutup;https://lh5.googleusercontent.com/p/AF1QipNg8sU3QGEE111KXaIYh8h7yOtXsVUwTMrzTPxK=w122-h92-k-no;
https://www.google.com/maps/place/KACAMATAMOO+CIOMAS/data=!4m7!3m6!1s0x2e69c5b17fcaf261:0x93e41f40d3b6dba4!8m2!3d-6.6012923!4d106.7796067!16s%2Fg%2F11sbtmnqcg!19sChIJYfLKf7HFaS4RpNu200Af5JM?authuser=0&hl=id&rclk=1;KACAMATAMOO CIOMAS;5,0;(544);Toko Kacamata Hitam;Jl. Aria Surialaga No.6a;Tutup;https://lh5.googleusercontent.com/p/AF1QipPFK6nS3mqP9lUDeaMaLy13zZtbP9ToVFXGKD4U=w80-h106-k-no;0859-4369-0274
https://www.google.com/maps/place/Optik+Melawai+-+Lippo+Plaza+Ekalokasari/data=!4m7!3m6!1s0x2e69c5e863e179ed:0x71cdaf1e77c60498!8m2!3d-6.6218303!4d106.8176636!16s%2Fg%2F12q4wcf2s!19sChIJ7XnhY-jFaS4RmATGdx6vzXE?authuser=0&hl=id&rclk=1;Optik Melawai - Lippo Plaza Ekalokasari;4,3;(32);Toko Optik;Lippo Plaza Ekalokasari Lt. Dasar Unit G. 36, Jl. Siliwangi No.123, RT.01/RW.01;Tutup;https://lh5.googleusercontent.com/p/AF1QipPvBhE0MuK3AhtgNkAYUzVweycCxCgsl3FdCmBc=w122-h92-k-no;0855-1837-279
https://www.google.com/maps/place/Optik+Melawai+-+Mall+Boxies+123+Bogor/data=!4m7!3m6!1s0x2e69c9393818cbc7:0xc232dbe68226406f!8m2!3d-6.6340845!4d106.8269319!16s%2Fg%2F11j9dkmr0v!19sChIJx8sYODnJaS4Rb0AmgubbMsI?authuser=0&hl=id&rclk=1;Optik Melawai - Mall Boxies 123 Bogor;5,0;(2);Toko Optik;Boxies 123 Mall, Jl. Raya Tajur No.123 Lt. 1 No. 10, RT.001/RW.006;Tutup;https://lh5.googleusercontent.com/p/AF1QipML6mDFhpIKAgL0lYgrpzj4WZNAoSVDCDB41Mn2=w122-h92-k-no;0815-1046-5537
https://www.google.com/maps/place/Optik+I+%26+U/data=!4m7!3m6!1s0x2e69c2ac3186f575:0xbfb701049831ccdc!8m2!3d-6.4735759!4d106.728535!16s%2Fg%2F11cs0b4p6y!19sChIJdfWGMazCaS4R3MwxmAQBt78?authuser=0&hl=id&rclk=1;Optik I & U;4,5;(20);Toko Optik;Ruko Zona Madina, Jl. Raya Parung;Tutup;https://lh4.googleusercontent.com/Rz3phDQ7TLIOeOCgnDe8eI39S5g5B3Jst5AzQzXYO7uBCksVPB3Wabv567CLSXbRQQ=w163-h92-k-no;0812-1179-4996
https://www.google.com/maps/place/Kacamata+Blushing+Bogor/data=!4m7!3m6!1s0x2e69c729896471bf:0x32805b0d2aacb9fe!8m2!3d-6.5776798!4d106.8183296!16s%2Fg%2F11l_d6l7qc!19sChIJv3FkiSnHaS4R_rmsKg1bgDI?authuser=0&hl=id&rclk=1;Kacamata Blushing Bogor;5,0;(4);Toko Kacamata Hitam;Jl. Pandu Raya Jl. Achmad Adnawijaya No.18, RT.01/RW.05;Tutup;https://lh5.googleusercontent.com/p/AF1QipP8MuXlOYQDn1RZA0EmTkMYKK6Y68SpJ2TfUpXn=w80-h106-k-no;0896-3393-7409
https://www.google.com/maps/place/Erfan+Optik/data=!4m7!3m6!1s0x2e69c5b0e4c55d83:0x2a697df1e52cc7b7!8m2!3d-6.5959076!4d106.7858611!16s%2Fg%2F11bc7ppmpd!19sChIJg13F5LDFaS4Rt8cs5fF9aSo?authuser=0&hl=id&rclk=1;Erfan Optik;5,0;(1);Grosir optik;Bogor Trade World (BTW) Mall, Jl. Veteran No.27, RT.01/RW.03;Tutup;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=II087GSryBYx9vcODXL6bg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=195.95564&pitch=0&thumbfov=100;(0251) 7562442
https://www.google.com/maps/place/Toko+kacamata+murah/data=!4m7!3m6!1s0x2e69c3f9d67c3027:0x1173f09af86fea72!8m2!3d-6.5411565!4d106.8119959!16s%2Fg%2F11h3bfs0pj!19sChIJJzB81vnDaS4Rcupv-JrwcxE?authuser=0&hl=id&rclk=1;Toko kacamata murah;4,3;(6);Pusat Perbelanjaan;Jl. Perumahan Villa Bogor Indah Blok CC 5 No.36, RT.05/RW.13;Tutup;https://lh5.googleusercontent.com/p/AF1QipO7KyCgleNAzZ35lUjNe-8kdkZzfG2di5GxJGO0=w80-h106-k-no;0857-7265-4000
